Date,momentum_3m_quarterly_n5,momentum_6m_quarterly_n5,momentum_12m_quarterly_n5,momentum_12m_skip_1m_quarterly_n5,risk_adjusted_momentum_quarterly_n5,low_vol_momentum_quarterly_n5,breakout_52w_quarterly_n5,drawdown_filtered_momentum_quarterly_n5,low_volatility_quarterly_n5,mean_reversion_rsi_quarterly_n5,high_liquidity_quarterly_n5,min_drawdown_quarterly_n5,spy_buy_and_hold
2020-08-26,1.2270531854697984,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1404096976211595,0.9578763515596566,1.6675334140582707,1.0,1.080901066756589
2020-08-27,1.2154181680747789,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1333431376388599,0.9624111533289131,1.6508238788409857,1.0,1.0832647665279689
2020-08-28,1.205914061934642,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1235153355529834,0.9884298339014229,1.6680584857745795,1.0,1.0902620845902793
2020-08-31,1.2262048128196517,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1200646426132252,0.976789131367701,1.686173939876142,1.0,1.0863120388744956
2020-09-01,1.243316692414308,1.0050626945220031,1.0,1.0,1.0,1.012923232257526,1.0,1.0,1.1164781449217795,0.9621567623811721,1.7218823439494444,1.0089925379085671,1.0965438826180287
2020-09-02,1.2420020821237805,1.018869266863922,1.0,1.0,1.0,1.0298887489201234,1.0,1.0,1.1373628819365502,0.9759714838701248,1.7464129973307918,1.0223899814891946,1.112404250372448
2020-09-03,1.172679393067384,0.9531846247397461,1.0,1.0,1.0,0.9730359542729066,1.0,1.0,1.1175300366301537,0.9665089504915236,1.635014655961163,0.9839268293666971,1.0741220219815033
2020-09-04,1.1887314125681163,0.9341561856947938,1.0,1.0,1.0,0.9452240997196839,1.0,1.0,1.1141222268004418,0.9561951745706557,1.6035980223552058,0.9678168304729593,1.0653517229780167
2020-09-08,1.1480727417612315,0.9046683046065369,1.0,1.0,1.0,0.917841497790973,1.0,1.0,1.094780993356228,0.9252611247735976,1.5197988203898738,0.9298586832332743,1.0362434651987074
2020-09-09,1.1817517609262707,0.9429716924391784,1.0,1.0,1.0,0.9551859901310609,1.0,1.0,1.112563848962307,0.926641393442726,1.579074696244366,0.9608572260189188,1.0567063282352083
2020-09-10,1.1569201126718762,0.9259067478858032,1.0,1.0,1.0,0.9395015472294496,1.0,1.0,1.0958049507994652,0.9113655829149245,1.5345325011149715,0.9385198808956278,1.0383582839556174
2020-09-11,1.1662766930246593,0.911321270342926,1.0,1.0,1.0,0.924272471606891,1.0,1.0,1.1003501767058372,0.9268103127199172,1.5176234618083309,0.9375383642482888,1.0388867567681233
2020-09-14,1.183941799225831,0.9333919390402831,1.0,1.0,1.0,0.9363537017704652,1.0,1.0,1.1067024022002219,0.9328284819322584,1.544435322465069,0.9494561447429788,1.0525700597479348
2020-09-15,1.190187795319581,0.9426197086058653,1.0,1.0,1.0,0.9461794715763734,1.0,1.0,1.1048776242156026,0.9308638781267163,1.5655623671428036,0.9574625383663308,1.0578882811772188
2020-09-16,1.1971216477060556,0.9214959231101073,1.0,1.0,1.0,0.9257251258732484,1.0,1.0,1.1041251233000753,0.9525975826936719,1.5211305586711241,0.9479662933635843,1.0536898697285684
2020-09-17,1.1900588280344249,0.9109219936095275,1.0,1.0,1.0,0.9055461006046938,1.0,1.0,1.0993451775450704,0.9580245758729933,1.4951147932902649,0.9435022568035257,1.0444222209214247
2020-09-18,1.177285535492921,0.9055267616950072,1.0,1.0,1.0,0.8991205581547426,1.0,1.0,1.09291836480093,0.9544303312021254,1.4676187529460267,0.9262366781520975,1.0323981247047458
2020-09-21,1.1673571030283214,0.9249352868758238,1.0,1.0,1.0,0.9094932861210512,1.0,1.0,1.0894344441313744,0.9487924465852736,1.4827460646525699,0.919270094137205,1.0209079632855695
2020-09-22,1.1770538559580088,0.9319292057715451,1.0,1.0,1.0,0.929519477832477,1.0,1.0,1.0994525841612817,0.9353046903329848,1.5214803069011051,0.9257579813289775,1.0313052124238127
2020-09-23,1.1436215332651378,0.9054937421523129,1.0,1.0,1.0,0.9045910331608461,1.0,1.0,1.0877314656157493,0.9095699871736524,1.4670552061930973,0.9058763258266581,1.0073882106866954
2020-09-24,1.1595770554208997,0.9070395984374081,1.0,1.0,1.0,0.9035367721440004,1.0,1.0,1.0954485176939963,0.9063871721940991,1.482009036149152,0.9081609638500346,1.0100737553475947
2020-09-25,1.187038112702394,0.9357740071974789,1.0,1.0,1.0,0.9270167533756898,1.0,1.0,1.0949562115569114,0.9131788685518261,1.5261575209513982,0.9296447031307353,1.0264034415864431
2020-09-28,1.2141521896982435,0.9513521894179379,1.0,1.0,1.0,0.943378686511676,1.0,1.0,1.1035031472105978,0.9196132241922375,1.5493725783244452,0.9470265777874127,1.0434512242678697
2020-09-29,1.2077400597238783,0.9618171338759456,1.0,1.0,1.0,0.94772470473067,1.0,1.0,1.100579770745754,0.9125120081621166,1.551858239640363,0.9409381508159772,1.0377686987449413
2020-09-30,1.2114077988291028,0.9678245313368831,1.0,1.0,1.0,0.9531984573246641,1.0,1.0,1.1107123436827657,0.9196203218179699,1.5691407851115544,0.9501447948742048,1.0456369457734154
2020-10-01,1.2237555168771985,0.9769023950301203,1.0,1.0,1.0,0.9581187805058166,1.0,1.0,1.1129003518004414,0.9088595248895642,1.589517224015363,0.9526923996257917,1.0523498283906172
2020-10-02,1.2152255379343275,0.955092395564178,1.0,1.0,1.0,0.9406918907047912,1.0,1.0,1.108713681115627,0.9220168965059278,1.5392718031779606,0.9406055092144148,1.0423584150432572
2020-10-05,1.246823381867433,0.9900068024359737,1.0,1.0,1.0,0.9676930724980041,1.0,1.0,1.1205683827300068,0.9414900443750379,1.5818777449504215,0.9615311207103864,1.0608423906098403
2020-10-06,1.2272886070871596,0.9848429318152462,1.0,1.0,1.0,0.9608845214726134,1.0,1.0,1.1182516022582052,0.9397628597932813,1.5524830611125309,0.9494629596996442,1.045761953090414
2020-10-07,1.2735541474008802,1.0045024270735774,1.0,1.0,1.0,0.9775443336369201,1.0,1.0,1.1264877766509056,0.9406136117654798,1.5775518858805972,0.9721242555904523,1.0639651001831127
2020-10-08,1.2737156937265637,0.9987505702696834,1.0,1.0,1.0,0.973295707690875,1.0,1.0,1.1310914795775413,0.959706086989021,1.5814459975138981,0.9722879307079451,1.0733943413011007
2020-10-09,1.276548429169679,1.0000807691298519,1.0,1.0,1.0,0.9864839706303281,1.0,1.0,1.14255601815176,0.9572366075235365,1.6024760115519843,0.9884827936458722,1.0829799188575777
2020-10-12,1.2917798622751477,1.0183089395247493,1.0,1.0,1.0,1.0081605285526916,1.0,1.0,1.154189694299221,0.9623948628145216,1.669832166947492,1.005958031301512,1.1004024143210385
2020-10-13,1.2857447373056654,1.0238725420676265,1.0,1.0,1.0,1.0202445320011777,1.0,1.0,1.155873988046169,0.956414658613777,1.6648331084147774,0.99459298117639,1.0932212437826145
2020-10-14,1.2876490982675795,1.006243369933227,1.0,1.0,1.0,1.0010278495670957,1.0,1.0,1.147146032037258,0.9596090336519238,1.6453800810710273,0.9982011123943466,1.0863521277832444
2020-10-15,1.2944812309885267,1.003455781336883,1.0,1.0,1.0,1.002844960010211,1.0,1.0,1.146659273995876,0.9595833374696728,1.630700039567121,0.9918856474208969,1.0850096130935964
2020-10-16,1.293168328919435,1.0034648701392206,1.0,1.0,1.0,0.9980515113712949,1.0,1.0,1.1505889077086449,0.958263761206245,1.6151937956706366,0.9969795824337144,1.0843538657250364
2020-10-19,1.2786776856088882,0.9849257854186091,1.0,1.0,1.0,0.9805875862003964,1.0,1.0,1.1330933583159446,0.9538481005388255,1.5796255827800116,0.9796420969295639,1.0678677399913785
2020-10-20,1.298146869721437,0.9922003045760188,1.0,1.0,1.0,0.9878387924076719,1.0,1.0,1.1340197380919457,0.963486460562324,1.5961644225016913,0.9849325115490097,1.0721454017506407
2020-10-21,1.283412914338136,0.9920038722716364,1.0,1.0,1.0,0.9962610275150938,1.0,1.0,1.1338994290251732,0.9585525397020335,1.6019418440715156,0.9767694567012924,1.070116016683584
2020-10-22,1.2848283394479993,0.9778450482092891,1.0,1.0,1.0,0.9707071647526426,1.0,1.0,1.1168740620512962,0.9840391886430735,1.59354370716966,0.9679326782512802,1.0759857955412089
2020-10-23,1.2974796669626476,0.9860686002455744,1.0,1.0,1.0,0.9824688987614317,1.0,1.0,1.1184550351042746,0.9856654146867746,1.610233630265363,0.9748992403316634,1.0796390390534014
2020-10-26,1.2698520096445325,0.968055152102569,1.0,1.0,1.0,0.9646738433720274,1.0,1.0,1.1100501149077413,0.9685678048807138,1.5805535490886053,0.9544084148693222,1.0596874384238508
2020-10-27,1.2701422859812024,0.9756680913649591,1.0,1.0,1.0,0.979917444598834,1.0,1.0,1.1105588047881125,0.9682672833162301,1.6106918120280587,0.9492177381801742,1.0560344010243
2020-10-28,1.2012810593271497,0.9280716985426936,1.0,1.0,1.0,0.9407956748844786,1.0,1.0,1.0855812817473411,0.935671969481086,1.5310211012736643,0.915649563245787,1.0199400583216356
2020-10-29,1.2390977364206555,0.9436154171668085,1.0,1.0,1.0,0.9470746589543029,1.0,1.0,1.0867644940276147,0.9352619636255257,1.574877012528547,0.9269056368160384,1.0303061844510297
2020-10-30,1.2028168114328626,0.9142668958388361,1.0,1.0,1.0,0.9127474578739806,1.0,1.0,1.0880930123229027,0.9387927713113777,1.5049747221843086,0.9117177452373642,1.019565448595922
2020-11-02,1.2275448982858899,0.917936916228393,1.0,1.0,1.0,0.9109001380802794,1.0,1.0,1.1035835244078636,0.9614949890810005,1.5006358015910468,0.9231124069500106,1.0309934670537213
2020-11-03,1.2583568276071788,0.9293272494040523,1.0,1.0,1.0,0.9191520286442442,1.0,1.0,1.122878334130764,0.9822899388032905,1.5311413237468086,0.9406933595943587,1.0491964080337788
2020-11-04,1.259441322388673,0.9728670516692195,1.0,1.0,1.0,0.9749453918339415,1.0,1.0,1.124387550057888,0.9705664926248543,1.6220236021891914,0.9640522415447372,1.0726452249059948
2020-11-05,1.2971033386850597,0.996777490206817,1.0,1.0,1.0,1.0037251006962462,1.0,1.0,1.133083387078762,0.9847676771837227,1.668518220414289,1.004214200620665,1.0935647304994796
2020-11-06,1.31598753210547,1.012682838317016,1.0,1.0,1.0,1.0103574890019102,1.0,1.0,1.1389619046111106,0.9744292171197884,1.67655903920091,1.008270499258055,1.093315025034444
2020-11-09,1.2898525490427257,0.9633452885352168,1.0,1.0,1.0,0.9556121932865782,1.0,1.0,1.1133758053679466,1.0122300368982307,1.6053690871135078,1.0204952644634382,1.1070532570331844
2020-11-10,1.2825183457041027,0.9354343036376033,1.0,1.0,1.0,0.9250107124210997,1.0,1.0,1.1330115345854759,1.0311755850511541,1.5534240706340157,1.0059804701137678,1.1054295016443694
2020-11-11,1.2965042839670422,0.9671560710631403,1.0,1.0,1.0,0.9625045898319884,1.0,1.0,1.1458987809081078,1.022010716791724,1.601822289933332,1.0183693430233136,1.1136412353897083
2020-11-12,1.2927554466867688,0.9656333768569025,1.0,1.0,1.0,0.954719357288043,1.0,1.0,1.1469730271239282,1.0009302553850163,1.596169641007551,1.0067783264446393,1.1028379443479408
2020-11-13,1.3078317375803235,0.9635860642157588,1.0,1.0,1.0,0.9526058097721739,1.0,1.0,1.1585071446318627,1.0234305062967288,1.5978400343791328,1.0210501550960673,1.1181059443710255
2020-11-16,1.3455240418100598,0.9816849419318231,1.0,1.0,1.0,0.9614464286686584,1.0,1.0,1.1595533142943382,1.0400963258462892,1.6097327208415353,1.0364874296474589,1.132063171051235
2020-11-17,1.3500635719919445,0.9768375364981684,1.0,1.0,1.0,0.9582329398991272,1.0,1.0,1.1603750462431908,1.0469387111383426,1.596566972245344,1.0374161190319193,1.12597429445582
2020-11-18,1.3368116707468272,0.9687115311347041,1.0,1.0,1.0,0.9548957496525452,1.0,1.0,1.149242911233425,1.0284490160661686,1.5825131422892893,1.0292474872875346,1.1124232127354554
2020-11-19,1.3459719536447765,0.973420281287292,1.0,1.0,1.0,0.9586285224796937,1.0,1.0,1.1525357994933128,1.0323395989137638,1.5886476759806956,1.0344099840450418,1.1171068133419213
2020-11-20,1.3356814629221203,0.9670443598471674,1.0,1.0,1.0,0.9537827262760804,1.0,1.0,1.146463737191677,1.0352598922449099,1.5677474821940744,1.0268159792232645,1.109457457938596
2020-11-23,1.3567671845102551,0.9746727765761407,1.0,1.0,1.0,0.954620306384723,1.0,1.0,1.1441491505522727,1.0815440895753847,1.5582280836955393,1.0253248400020731,1.1161077853691381
2020-11-24,1.3926692886972667,0.978759766265014,1.0,1.0,1.0,0.9497873481632874,1.0,1.0,1.147029292382717,1.1119834056573856,1.5746169035807933,1.0381745703029763,1.134092453061971
2020-11-25,1.3980484741831065,0.9929643469534906,1.0,1.0,1.0,0.9691876373173401,1.0,1.0,1.1513241627593038,1.100711945887183,1.5886492308513012,1.0306112190532815,1.1323439995251192
2020-11-27,1.3965719048166514,0.9953358828269037,1.0,1.0,1.0,0.9763620429875062,1.0,1.0,1.153659543313503,1.0953977637964238,1.596434619034895,1.037210848264707,1.1354976259945995
2020-11-30,1.4156066521311046,1.0124295769415887,1.0,1.0,1.0,0.9764894195439027,1.0,1.0,1.1547114369292257,1.0774237789827337,1.6008585188762037,1.043093789320005,1.1304705386712688
2020-12-01,1.4229222603464367,1.0084948229514155,1.0,1.0,1.0,0.9842102996708558,1.0,1.0,1.1646057118315694,1.0817887937265387,1.6294474638835277,1.052832339506162,1.1428350299151917
2020-12-02,1.4486410255550426,1.0211344697181908,1.0,1.0,1.0,0.9879980768544963,1.0,1.0,1.1562837769417391,1.0730288097197471,1.6456932813202112,1.0526407500178496,1.1452392308206032
2020-12-03,1.4798213230251354,1.0393674273674218,1.0,1.0,1.0,1.005877958713322,1.0,1.0,1.1534647919563876,1.084228597813314,1.658345816758749,1.0578281180293243,1.1449270732252288
2020-12-04,1.4960605470775645,1.061723893279287,1.0,1.0,1.0,1.0269190235479166,1.0,1.0,1.1510762719063388,1.099819404202169,1.6516090869461268,1.0844161116511506,1.1547933761992695
2020-12-07,1.5010333253978771,1.0607699208442893,1.0,1.0,1.0,1.0298781656606486,1.0,1.0,1.1482945034889804,1.1092601177031456,1.664376804307577,1.0848936644465608,1.1524204013590273
2020-12-08,1.497973010265736,1.0636377082054342,1.0,1.0,1.0,1.0341132652623943,1.0,1.0,1.150155947962247,1.1086024118239342,1.6617946441208096,1.0899812601954622,1.1557925072283735
2020-12-09,1.506107968342213,1.0483456845466819,1.0,1.0,1.0,1.0258234258992962,1.0,1.0,1.1449339875130282,1.1085808311278282,1.624025752595541,1.0795935450465364,1.1454264841553
2020-12-10,1.4899422983287853,1.04595780364916,1.0,1.0,1.0,1.0233608154638103,1.0,1.0,1.1376865456490146,1.1012381656462609,1.6302168298279018,1.086024909868924,1.1450518744295863
2020-12-11,1.4815036483882946,1.0307530358497825,1.0,1.0,1.0,1.0069822351796915,1.0,1.0,1.1385971611885655,1.1051654609496058,1.6285912263427944,1.0676417590052767,1.1437093597399384
2020-12-14,1.4518864860652967,1.0135636874382223,1.0,1.0,1.0,0.981046658359318,1.0,1.0,1.1375483979134189,1.113200678234762,1.6372231372390957,1.0683253683955354,1.1385885942210991
2020-12-15,1.4822187290309947,1.0317968995277609,1.0,1.0,1.0,0.9960526899678996,1.0,1.0,1.1457342190651523,1.1225969238097133,1.6565426122223113,1.0908440836817903,1.1539816015611826
2020-12-16,1.4723923799633067,1.0348389855568134,1.0,1.0,1.0,0.9965557703359417,1.0,1.0,1.1436918534187899,1.1240239385420743,1.6634314471756193,1.0965692328364536,1.1557925072283732
2020-12-17,1.4823713535427137,1.0441754420463762,1.0,1.0,1.0,1.0028320797307781,1.0,1.0,1.148851327219449,1.136953223400778,1.6610062018905851,1.0977240828425572,1.162256199662143
2020-12-18,1.4647883010982556,1.0303962659065447,1.0,1.0,1.0,0.9864819799764446,1.0,1.0,1.1532701519875153,1.1444483819777433,1.6469832635437225,1.0914501841456576,1.157615058259802
2020-12-21,1.4701399583934829,1.0290810004417619,1.0,1.0,1.0,0.9856622509343914,1.0,1.0,1.1416294903664215,1.13359540823049,1.6585091477905487,1.0892168249995395,1.15347600725187
2020-12-22,1.4669110376476333,1.0209546853248797,1.0,1.0,1.0,0.9771718359334759,1.0,1.0,1.1333595681099518,1.1402339080626431,1.6680425572906707,1.0840014189631626,1.1515320558746664
2020-12-23,1.4924574802516983,1.0278204764549455,1.0,1.0,1.0,0.9930320972783855,1.0,1.0,1.1316046048073394,1.1287170444304409,1.6537079946075652,1.0825744929225132,1.1525665352217676
2020-12-24,1.486590999424367,1.0305318883125505,1.0,1.0,1.0,0.9947202631337931,1.0,1.0,1.134747834864102,1.134926412182516,1.6535479058777067,1.0879246172816441,1.1570507218476953
2020-12-28,1.476074520695119,1.0158948008720599,1.0,1.0,1.0,0.9826036262853435,1.0,1.0,1.1434581540016753,1.1328576837355555,1.6765110204254363,1.0851748732478306,1.1669907100910302
2020-12-29,1.4617269249080704,1.0145099942390643,1.0,1.0,1.0,0.9810774923665813,1.0,1.0,1.1384942685036283,1.1329285644347131,1.6756193378006194,1.0750722617060824,1.164764384395132
2020-12-30,1.4896920688747453,1.0366704587166033,1.0,1.0,1.0,1.002309306178837,1.0,1.0,1.1326298027901274,1.13107202566213,1.6708841691528533,1.0854903277308625,1.1664263736789238
2020-12-31,1.4937528452037858,1.0405475836937153,1.0,1.0,1.0,1.0047834278447918,1.0,1.0,1.142638391581021,1.142196042233175,1.6602464940582486,1.1011778822810334,1.1723526274002873
2021-01-04,1.4811935539363907,1.0315106330101216,1.0,1.0,1.0,0.988159484897404,1.0,1.0,1.1363454914955717,1.1259457843596399,1.6218286078964446,1.0832320998103302,1.1563921919584765
2021-01-05,1.5132295425533342,1.0609022095863545,1.0,1.0,1.0,1.0134971281392864,1.0,1.0,1.1375500679878812,1.1304493238264979,1.6501520396743985,1.0924674143702668,1.1643567966467971
2021-01-06,1.5732405819057511,1.0852825389091694,1.0,1.0,1.0,1.0533484516485028,1.0,1.0,1.1374659508614162,1.1259725568587244,1.6013570855652066,1.1076326022059604,1.171317838884224
2021-01-07,1.5861815855144548,1.1017281432335102,1.0,1.0,1.0,1.0664230079992107,1.0,1.0,1.1347254147438626,1.1315319591338098,1.644984427217123,1.1319628462702915,1.1887207536467534
2021-01-08,1.5915741655468032,1.1109988227073873,1.0,1.0,1.0,1.0694691891057782,1.0,1.0,1.1377472493080716,1.1403349426085412,1.64614624114382,1.135563822069852,1.1954939242115599
2021-01-11,1.6095582424282118,1.1014565154258933,1.0,1.0,1.0,1.0636614338262371,1.0,1.0,1.1334830277351957,1.142512993984884,1.631906790498373,1.1418472025782749,1.187435126046127
2021-01-12,1.655242047703175,1.113550973052236,1.0,1.0,1.0,1.0798429161413008,1.0,1.0,1.1312638550667387,1.1445120586211144,1.6272087131057948,1.1469544127375766,1.187685655961728
2021-01-13,1.639514649784474,1.1146938084785665,1.0,1.0,1.0,1.0773158590658003,1.0,1.0,1.1297131340889555,1.1517554195219935,1.6387231450592248,1.1484952822596715,1.1908840088743882
2021-01-14,1.676068345463185,1.1452386817161762,1.0,1.0,1.0,1.1134572479589278,1.0,1.0,1.1209345890907865,1.1452336173827111,1.6204080644165246,1.157015558901517,1.186713628744966
2021-01-15,1.6530021095394178,1.1249710564796649,1.0,1.0,1.0,1.0851052606923872,1.0,1.0,1.118447032633267,1.1548618909651696,1.5960074578796595,1.1426079462916536,1.1780594742148986
2021-01-19,1.684794398891835,1.1434153428261005,1.0,1.0,1.0,1.112302263103276,1.0,1.0,1.109700068369351,1.159715659504598,1.6189735915695396,1.1617773409754917,1.1873096034475248
2021-01-20,1.7209447633861588,1.1588099200432025,1.0,1.0,1.0,1.12762352565363,1.0,1.0,1.1144436962990385,1.1728315072829183,1.6659172324691978,1.160142086687772,1.203740490993292
2021-01-21,1.684894651615529,1.135790517920705,1.0,1.0,1.0,1.1091805609090621,1.0,1.0,1.1107258976845367,1.1668841386610922,1.6903719777618613,1.1614752123744176,1.204837731639694
2021-01-22,1.6906226804851578,1.1334362790291035,1.0,1.0,1.0,1.1103043249471483,1.0,1.0,1.110157285013638,1.1672706432158408,1.689950986055013,1.1397853674800085,1.2005736733147634
2021-01-25,1.671882230961232,1.1257959834282123,1.0,1.0,1.0,1.095298087726384,1.0,1.0,1.1183331684975248,1.1812402543837486,1.7005048160110676,1.1486715510279821,1.2053080806873302
2021-01-26,1.6574893812297868,1.1006289668266498,1.0,1.0,1.0,1.0702811054570969,1.0,1.0,1.1174668808846098,1.1909885230833945,1.701249189332601,1.1526518015772984,1.2034267875531073
2021-01-27,1.6038661604045916,1.06080620586321,1.0,1.0,1.0,1.0328289446218308,1.0,1.0,1.0871210431007963,1.1670542545134484,1.664948878244039,1.1390890993983434,1.174014513627758
2021-01-28,1.6518413715480849,1.1007871218864642,1.0,1.0,1.0,1.0634102566106614,1.0,1.0,1.0939413300423246,1.1595424745375573,1.6697489751373493,1.1167302763850377,1.1841111474785442
2021-01-29,1.6073701336025283,1.073282902068349,1.0,1.0,1.0,1.0349729870183761,1.0,1.0,1.081195764627896,1.1526157123381555,1.6364102372680867,1.093665701571195,1.1604059264804478
2021-02-01,1.6402323917507216,1.1118426192466937,1.0,1.0,1.0,1.0721675690038497,1.0,1.0,1.0803123909859282,1.1677781579787194,1.6761825570617879,1.1201096732051061,1.1797213604423697
2021-02-02,1.6867544273494766,1.1235098519508564,1.0,1.0,1.0,1.0861465853078658,1.0,1.0,1.0860935032753571,1.1763736385161339,1.6975221435104573,1.145321156206815,1.1964030870727003
2021-02-03,1.7097589923976944,1.129154247016164,1.0,1.0,1.0,1.0912272138936812,1.0,1.0,1.0869836449532135,1.1740945524031579,1.7023762012039385,1.1422272437007115,1.1973435790553306
2021-02-04,1.7663803676723526,1.1454128728096211,1.0,1.0,1.0,1.084379227290898,1.0,1.0,1.0932484402565583,1.1725550769621789,1.7199662843261918,1.1367295248896763,1.210952166202641
2021-02-05,1.7869358415721939,1.1679388962928976,1.0,1.0,1.0,1.1060408129079635,1.0,1.0,1.1018721455483063,1.169814419727987,1.7153661113296708,1.1407095068843052,1.2157183149219808
2021-02-08,1.8144702581523942,1.1718371985618796,1.0,1.0,1.0,1.1185688118322188,1.0,1.0,1.099611449518643,1.16315620534963,1.7403905259643753,1.1566433920771761,1.2244985073322538
2021-02-09,1.82019188824883,1.180086668128225,1.0,1.0,1.0,1.1235149969442184,1.0,1.0,1.1021990342049224,1.1835778173262537,1.7386038600479323,1.1554940039546175,1.2236830226666222
2021-02-10,1.8130293062328386,1.1682974532310693,1.0,1.0,1.0,1.1130130600316819,1.0,1.0,1.0979922245888336,1.1735380044753017,1.741355705026265,1.150215822497098,1.2231498092633644
2021-02-11,1.799520573627858,1.1598786874000757,1.0,1.0,1.0,1.1097055574758348,1.0,1.0,1.09464677781149,1.160186070233053,1.7510037299667558,1.1649189818293733,1.2251256050436616
2021-02-12,1.809085873615651,1.1781914708320824,1.0,1.0,1.0,1.1258772108419235,1.0,1.0,1.0922709324745759,1.1559264085585534,1.747227938417073,1.184401913347928,1.2311774844199481
2021-02-16,1.8283556593059587,1.19468700286791,1.0,1.0,1.0,1.1391696224553878,1.0,1.0,1.0950485680489168,1.1511247861678062,1.757140702203389,1.1950219878108186,1.2301109545571118
2021-02-17,1.805096498691945,1.1912034545128074,1.0,1.0,1.0,1.139148994479924,1.0,1.0,1.107851582804166,1.1502716378981528,1.7435055549179275,1.1826256728083773,1.2303933288758067
2021-02-18,1.7715131433605242,1.1769219783012594,1.0,1.0,1.0,1.1242640430791673,1.0,1.0,1.0981015091805089,1.1658691118056235,1.7293902213607986,1.1816900618464632,1.2251567280525104
2021-02-19,1.81400823842278,1.216025434226247,1.0,1.0,1.0,1.1640637590749559,1.0,1.0,1.0854493336586581,1.1548338346297202,1.7335701610122878,1.2005578429133577,1.222993266712234
2021-02-22,1.8344748853801776,1.2087006051246845,1.0,1.0,1.0,1.1667029390676316,1.0,1.0,1.0835428818611728,1.1534917678648886,1.6854933358703812,1.172987435045926,1.2135860796468743
2021-02-23,1.8195510179637957,1.1968030022804461,1.0,1.0,1.0,1.1607012689931686,1.0,1.0,1.0836539212135898,1.1429441039854942,1.678139549783345,1.1638649458796662,1.2150598880890833
2021-02-24,1.8727336736797382,1.2169663495247087,1.0,1.0,1.0,1.1864871366842085,1.0,1.0,1.0807730900673496,1.1510393501097618,1.7099825896774488,1.1929845087916535,1.2284492744422828
2021-02-25,1.8302128484844256,1.1683157540504656,1.0,1.0,1.0,1.1562975328786664,1.0,1.0,1.0721988743691073,1.1389778333479819,1.6307696622406203,1.157827614870755,1.19884871661903
2021-02-26,1.8320209844707538,1.1589991402809343,1.0,1.0,1.0,1.1409850969655804,1.0,1.0,1.0515130349068271,1.1242244563872275,1.6437235644851882,1.1547809306056183,1.1926712115878204
2021-03-01,1.8904344747661639,1.2051809758369645,1.0,1.0,1.0,1.1918737127645307,1.0,1.0,1.0586982186226475,1.1309050393874105,1.6949255643402297,1.1848242522151153,1.2215821165130056
2021-03-02,1.8604958658188975,1.202728988334185,0.9890753789620976,0.9843396003068546,0.9803738658008977,1.1882852060870526,0.9968814432398256,0.9979770405601365,1.0582642207588426,1.121030545650058,1.6523181254957744,1.156318275508868,1.2120499221306469
2021-03-03,1.8980675418824349,1.197176537009722,0.9625016183572392,0.9613396334947208,0.9422779971180364,1.1826459511355756,0.9951303047434267,0.9806797875236374,1.0577348071541064,1.104105838618808,1.5952079793547222,1.1539855442619196,1.1959952932117242
2021-03-04,1.9007717510193978,1.1647258564677299,0.9279458015161137,0.9247904858888248,0.9089561127720281,1.1504217686251996,0.9894429231897768,0.961084051592241,1.0513718203987354,1.0870287065845063,1.5603667080496382,1.1239957687950006,1.1811951688845788
2021-03-05,1.993001862141529,1.2118298104014458,0.945724951334534,0.9470647822679141,0.9264867072163031,1.1969663040713665,1.032956787134784,0.9862517395805221,1.0800231593574756,1.1025310961108736,1.564562336025102,1.1643890896415583,1.2029250063276609
2021-03-08,1.9991031030625495,1.2467938011851372,0.936856654902039,0.9333946341813663,0.8876333468494818,1.2309518620089888,1.0558261944071228,0.9937045758079391,1.0918894053901904,1.1074927896838718,1.5019657845114303,1.1580124641990535,1.1969360943633167
2021-03-09,1.974918911549488,1.2398089775767387,0.9735399261193852,0.9657290883363345,0.9270818646488592,1.2243910935000777,1.0469631952539857,0.9893665661643845,1.0839392222847215,1.1306450292926364,1.6101906628225873,1.181502174816119,1.2140252026293408
2021-03-10,1.9829743993729743,1.2504483902659476,0.9836985719400028,0.9762468196214297,0.9269670104084418,1.2346673958377243,1.0528238044992861,0.9977341622184616,1.0991677226509324,1.1414117384295994,1.6008103313063213,1.1889326710319392,1.2215821165130059
2021-03-11,2.065181901547352,1.301074006339556,1.0391027307229619,1.0306123202622988,0.9730261839924262,1.2846063028888108,1.0842373373285707,1.0400043454002244,1.0900329570259324,1.1428920410495336,1.6464891569708415,1.2048097660636776,1.2339681465279533
2021-03-12,2.0891150304764903,1.3358976929392876,1.0579563115792852,1.0501779486955263,0.9636541255054878,1.31857097364229,1.1124898277536805,1.056698698503862,1.09422126955645,1.1514690956454807,1.6333196265791483,1.2209618683433408,1.2356298266427828
2021-03-15,2.092870986554066,1.3533151398387016,1.070084208078919,1.0684206042588809,0.9794891371784615,1.3357341419772508,1.1327174381510194,1.0765315880607467,1.0930468524421921,1.16617151034885,1.654096184120042,1.228752748546588,1.2429984566285444
2021-03-16,2.0830326206177867,1.3297761780467094,1.0438852269845587,1.0439877936662294,0.9503650652943062,1.3125805122928025,1.114830602671283,1.052845824510942,1.091922201105522,1.1634064369540744,1.6516013493155068,1.2378025692558166,1.2414307638781856
